"sequence","category","product_hint","source_filename","file_name","relative_path","public_url","bytes","sha256"
"00396","cartoes-e-papelaria","convite de casamento classico 01 los angeles estampado 200x200mm em envelope color plus estampado los angeles 180g lami","00396_524x524-50-convite-de-casamento-classico-01-los-angeles-estampado-200x200mm-em-envelope-color-plus-estampado-los-angeles-180g-lami","00396-convite-de-casamento-classico-01-los-angeles-estampado.webp","cartoes-e-papelaria/00396-convite-de-casamento-classico-01-los-angeles-estampado.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00396-convite-de-casamento-classico-01-los-angeles-estampado.webp","20538","76a196693bac479197b22f422c7b594e774d86a7a29bb8671beb9f979fba96d3"
"00397","cartoes-e-papelaria","convite de casamento classico 02 100x148mm em envelope perolizado 180g 4x4 sem enobrecimento faca padrao","00397_524x524-50-convite-de-casamento-classico-02-100x148mm-em-envelope-perolizado-180g-4x4-sem-enobrecimento-faca-padrao_11930_119.webp","00397-convite-de-casamento-classico-02-100x148mm-em-envelope.webp","cartoes-e-papelaria/00397-convite-de-casamento-classico-02-100x148mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00397-convite-de-casamento-classico-02-100x148mm-em-envelope.webp","5986","c5c6736f8c8243ed48fbd00fcc5ff8014999d8d9fdaaf0a0b647fba46b67dc83"
"00398","cartoes-e-papelaria","convite de casamento classico 03 142x210mm em perolizado 180g 4x4 sem enobrecimento faca padrao","00398_524x524-50-convite-de-casamento-classico-03-142x210mm-em-perolizado-180g-4x4-sem-enobrecimento-faca-padrao_11931_479.webp","00398-convite-de-casamento-classico-03-142x210mm-em-perolizad.webp","cartoes-e-papelaria/00398-convite-de-casamento-classico-03-142x210mm-em-perolizad.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00398-convite-de-casamento-classico-03-142x210mm-em-perolizad.webp","17436","118f72af3ea082fb7758309b2fcdbb5bce2122ef668e15f6c096ea3425fef64c"
"00399","cartoes-e-papelaria","convite de casamento classico 04 80x178mm em envelope reciclato 240g lamina reciclato 240g 4x0 sem enobrecimento faca p","00399_524x524-50-convite-de-casamento-classico-04-80x178mm-em-envelope-reciclato-240g-lamina-reciclato-240g-4x0-sem-enobrecimento-faca-p","00399-convite-de-casamento-classico-04-80x178mm-em-envelope-r.webp","cartoes-e-papelaria/00399-convite-de-casamento-classico-04-80x178mm-em-envelope-r.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00399-convite-de-casamento-classico-04-80x178mm-em-envelope-r.webp","34296","6f4b6ad4a55a71f9eb59e3f5066643850e7b486720e169344b15d60e846b3ffc"
"00400","cartoes-e-papelaria","convite de casamento classico 05 132x175mm em envelope couche 250g 4x4 sem enobrecimento faca padrao","00400_524x524-50-convite-de-casamento-classico-05-132x175mm-em-envelope-couche-250g-4x4-sem-enobrecimento-faca-padrao_11933_886.webp","00400-convite-de-casamento-classico-05-132x175mm-em-envelope.webp","cartoes-e-papelaria/00400-convite-de-casamento-classico-05-132x175mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00400-convite-de-casamento-classico-05-132x175mm-em-envelope.webp","6896","5318c84bf64bb02fc2f0410230967efee3c227cb73e9b4ff8ff3ecc4735ee85a"
"00401","cartoes-e-papelaria","convite de casamento classico 06 pequim estampado 148x210mm em envelope color plus estampado pequim 180g lamina couche ","00401_524x524-50-convite-de-casamento-classico-06-pequim-estampado-148x210mm-em-envelope-color-plus-estampado-pequim-180g-lamina-couche-","00401-convite-de-casamento-classico-06-pequim-estampado-148x2.webp","cartoes-e-papelaria/00401-convite-de-casamento-classico-06-pequim-estampado-148x2.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00401-convite-de-casamento-classico-06-pequim-estampado-148x2.webp","8410","945a0af6795e1f109e7c69c0838a827bbe172ef749be0463268adb6323b13c8e"
"00402","cartoes-e-papelaria","convite de casamento classico 07 estampado toronto 148x210mm em envelope color plus estampado toronto 180g lamina couch","00402_524x524-50-convite-de-casamento-classico-07-estampado-toronto-148x210mm-em-envelope-color-plus-estampado-toronto-180g-lamina-couch","00402-convite-de-casamento-classico-07-estampado-toronto-148x.webp","cartoes-e-papelaria/00402-convite-de-casamento-classico-07-estampado-toronto-148x.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00402-convite-de-casamento-classico-07-estampado-toronto-148x.webp","11608","ec46d25c3492203e0d63bdac25d51264774df50c67fadf81011f60dbf83eed57"
"00403","cartoes-e-papelaria","convite de casamento classico 08 alaska 142x210mm em envelope color plus alaska 180g lamina couche 250g 4x0 sem enobrec","00403_524x524-50-convite-de-casamento-classico-08-alaska-142x210mm-em-envelope-color-plus-alaska-180g-lamina-couche-250g-4x0-sem-enobrec","00403-convite-de-casamento-classico-08-alaska-142x210mm-em-en.webp","cartoes-e-papelaria/00403-convite-de-casamento-classico-08-alaska-142x210mm-em-en.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00403-convite-de-casamento-classico-08-alaska-142x210mm-em-en.webp","7106","145d7a8b6b073da8233ac7dcc7bf2e595ea7f005dbeceac31082bcc66ea5a137"
"00404","cartoes-e-papelaria","convite de casamento classico 09 142x210mm em envelope perolizado 180g 4x4 sem enobrecimento faca padrao","00404_524x524-50-convite-de-casamento-classico-09-142x210mm-em-envelope-perolizado-180g-4x4-sem-enobrecimento-faca-padrao_12468.webp","00404-convite-de-casamento-classico-09-142x210mm-em-envelope.webp","cartoes-e-papelaria/00404-convite-de-casamento-classico-09-142x210mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00404-convite-de-casamento-classico-09-142x210mm-em-envelope.webp","7100","b739a06daec02362c1251ae3d90fd8a0230376cc8cf77b492d4681d7c06f980e"
"00406","cartoes-e-papelaria","convite de casamento especial 02 116x269mm em envelope perolizado 180g lamina papel perolizado 180g 4x0 sem enobrecimen","00406_524x524-50-convite-de-casamento-especial-02-116x269mm-em-envelope-perolizado-180g-lamina-papel-perolizado-180g-4x0-sem-enobrecimen","00406-convite-de-casamento-especial-02-116x269mm-em-envelope.webp","cartoes-e-papelaria/00406-convite-de-casamento-especial-02-116x269mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00406-convite-de-casamento-especial-02-116x269mm-em-envelope.webp","10500","222f6d6cf0e312941921dd08c7de067d5e8c7b48c45994c8ebf6b7dc0abd4ca6"
"00407","cartoes-e-papelaria","convite de casamento especial 03 125x125mm em envelope couche 250g 4x4 sem enobrecimento faca padrao","00407_524x524-50-convite-de-casamento-especial-03-125x125mm-em-envelope-couche-250g-4x4-sem-enobrecimento-faca-padrao_12544_56.webp","00407-convite-de-casamento-especial-03-125x125mm-em-envelope.webp","cartoes-e-papelaria/00407-convite-de-casamento-especial-03-125x125mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00407-convite-de-casamento-especial-03-125x125mm-em-envelope.webp","14054","f8d8e9e523716f36c6169ab258144330fa01093a22e010275d7432ff6fe9e39f"
"00408","cartoes-e-papelaria","convite de casamento especial 04 pequim estampado 210x310mm em envelope color plus estampado pequim 180g lamina couche ","00408_524x524-50-convite-de-casamento-especial-04-pequim-estampado-210x310mm-em-envelope-color-plus-estampado-pequim-180g-lamina-couche-","00408-convite-de-casamento-especial-04-pequim-estampado-210x3.webp","cartoes-e-papelaria/00408-convite-de-casamento-especial-04-pequim-estampado-210x3.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00408-convite-de-casamento-especial-04-pequim-estampado-210x3.webp","17448","749564b08752bac9766bbd5022b21bbd655c4082e417cea3730ea231ae0e1c44"
"00409","cartoes-e-papelaria","convite de casamento especial 05 140x140mm em envelope perolizado 180g 4x4 sem enobrecimento faca padrao","00409_524x524-50-convite-de-casamento-especial-05-140x140mm-em-envelope-perolizado-180g-4x4-sem-enobrecimento-faca-padrao_12556_301.webp","00409-convite-de-casamento-especial-05-140x140mm-em-envelope.webp","cartoes-e-papelaria/00409-convite-de-casamento-especial-05-140x140mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00409-convite-de-casamento-especial-05-140x140mm-em-envelope.webp","8726","cae2c70a4d88ebc5b39a4b8359c516fa13f36de0152102431051fca3232a8773"
"00410","cartoes-e-papelaria","convite de casamento especial 06 90x90mm em envelope couche 250g lamina couche 250g 4x4 sem enobrecimento faca padrao","00410_524x524-50-convite-de-casamento-especial-06-90x90mm-em-envelope-couche-250g-lamina-couche-250g-4x4-sem-enobrecimento-faca-padrao_1","00410-convite-de-casamento-especial-06-90x90mm-em-envelope-co.webp","cartoes-e-papelaria/00410-convite-de-casamento-especial-06-90x90mm-em-envelope-co.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00410-convite-de-casamento-especial-06-90x90mm-em-envelope-co.webp","11598","3ae04e080d09b072d9ef9a05fe9ae7a47d18dd90e911c4ef28f215773391ffd1"
"00411","cartoes-e-papelaria","convite de casamento especial 07 148x148mm em envelope color plus pequim 180g lamina couche 250g 4x0 sem enobrecimento ","00411_524x524-50-convite-de-casamento-especial-07-148x148mm-em-envelope-color-plus-pequim-180g-lamina-couche-250g-4x0-sem-enobrecimento-","00411-convite-de-casamento-especial-07-148x148mm-em-envelope.webp","cartoes-e-papelaria/00411-convite-de-casamento-especial-07-148x148mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00411-convite-de-casamento-especial-07-148x148mm-em-envelope.webp","10260","d063175bfb76a61dd7f510f198897dd0d9b9c15c61148a5356da7278243162c9"
"00412","cartoes-e-papelaria","convite de casamento especial 08 148x148mm em envelope perolizado 180g 4x4 sem enobrecimento faca padrao","00412_524x524-50-convite-de-casamento-especial-08-148x148mm-em-envelope-perolizado-180g-4x4-sem-enobrecimento-faca-padrao_12573_547.webp","00412-convite-de-casamento-especial-08-148x148mm-em-envelope.webp","cartoes-e-papelaria/00412-convite-de-casamento-especial-08-148x148mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00412-convite-de-casamento-especial-08-148x148mm-em-envelope.webp","18188","9afc16c949e9f56ef3c7852251f181b6618428aacaf1a9dd337bcb36bc10253d"
"00413","cartoes-e-papelaria","convite de casamento especial 09 148x148mm em envelope couche 250g 4x4 sem enobrecimento faca padrao","00413_524x524-50-convite-de-casamento-especial-09-148x148mm-em-envelope-couche-250g-4x4-sem-enobrecimento-faca-padrao_12579_652.webp","00413-convite-de-casamento-especial-09-148x148mm-em-envelope.webp","cartoes-e-papelaria/00413-convite-de-casamento-especial-09-148x148mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00413-convite-de-casamento-especial-09-148x148mm-em-envelope.webp","18032","90ef2a042665981e030c1bd474dfca6d520aa45076c102e63150d5c9346b6748"
"00414","cartoes-e-papelaria","convite de casamento moderno 01 61x210mm em envelope perolizado 180g 4x4 sem enobrecimento faca padrao","00414_524x524-50-convite-de-casamento-moderno-01-61x210mm-em-envelope-perolizado-180g-4x4-sem-enobrecimento-faca-padrao_12585_555.webp","00414-convite-de-casamento-moderno-01-61x210mm-em-envelope-pe.webp","cartoes-e-papelaria/00414-convite-de-casamento-moderno-01-61x210mm-em-envelope-pe.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00414-convite-de-casamento-moderno-01-61x210mm-em-envelope-pe.webp","9926","b56eae65eb8570d0a9491d000f9842686c952e5d30e342124af743cd8de2ab9c"
"00415","cartoes-e-papelaria","convite de casamento moderno 02 182x182mm em envelope perolizado 180g 4x4 sem enobrecimento faca padrao","00415_524x524-50-convite-de-casamento-moderno-02-182x182mm-em-envelope-perolizado-180g-4x4-sem-enobrecimento-faca-padrao_12591_513.webp","00415-convite-de-casamento-moderno-02-182x182mm-em-envelope-p.webp","cartoes-e-papelaria/00415-convite-de-casamento-moderno-02-182x182mm-em-envelope-p.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00415-convite-de-casamento-moderno-02-182x182mm-em-envelope-p.webp","11086","4c3c777447f1ec67270483184fdd4d3c425b4d9111e9d93af791401b3d3122ff"
"00416","cartoes-e-papelaria","convite de casamento moderno 03 127x140mm em envelope couche 250g 4x4 sem enobrecimento faca padrao","00416_524x524-50-convite-de-casamento-moderno-03-127x140mm-em-envelope-couche-250g-4x4-sem-enobrecimento-faca-padrao_12600_861.webp","00416-convite-de-casamento-moderno-03-127x140mm-em-envelope-c.webp","cartoes-e-papelaria/00416-convite-de-casamento-moderno-03-127x140mm-em-envelope-c.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00416-convite-de-casamento-moderno-03-127x140mm-em-envelope-c.webp","7360","0f4016c6b28db5d5b5f994d8c578fcb65f8528dc257009095e8a29ff31922601"
"00417","cartoes-e-papelaria","convite de casamento moderno 04 146x150mm em envelope perolizado 180g lamina papel perolizado 180g 4x0 sem enobreciment","00417_524x524-50-convite-de-casamento-moderno-04-146x150mm-em-envelope-perolizado-180g-lamina-papel-perolizado-180g-4x0-sem-enobreciment","00417-convite-de-casamento-moderno-04-146x150mm-em-envelope-p.webp","cartoes-e-papelaria/00417-convite-de-casamento-moderno-04-146x150mm-em-envelope-p.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00417-convite-de-casamento-moderno-04-146x150mm-em-envelope-p.webp","12712","e51a589ce39623141dfbf325421bedac555213aeb87f56a4102c083633f69d62"
"00418","cartoes-e-papelaria","convite de casamento moderno 05 146x196mm em envelope perolizado 180g 4x4 sem enobrecimento faca padrao","00418_524x524-50-convite-de-casamento-moderno-05-146x196mm-em-envelope-perolizado-180g-4x4-sem-enobrecimento-faca-padrao_12612_329.webp","00418-convite-de-casamento-moderno-05-146x196mm-em-envelope-p.webp","cartoes-e-papelaria/00418-convite-de-casamento-moderno-05-146x196mm-em-envelope-p.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00418-convite-de-casamento-moderno-05-146x196mm-em-envelope-p.webp","8364","0168f815dafd3578555875fbaec73b4023fdd12cf4fda79dec3b910b0a7c1ccd"
"00419","cartoes-e-papelaria","convite de casamento moderno 06 99x210mm em envelope couche 250g 4x4 sem enobrecimento faca padrao","00419_524x524-50-convite-de-casamento-moderno-06-99x210mm-em-envelope-couche-250g-4x4-sem-enobrecimento-faca-padrao_12618_352.webp","00419-convite-de-casamento-moderno-06-99x210mm-em-envelope-co.webp","cartoes-e-papelaria/00419-convite-de-casamento-moderno-06-99x210mm-em-envelope-co.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00419-convite-de-casamento-moderno-06-99x210mm-em-envelope-co.webp","12842","13098f12e6a9d0d2345136c6ef1334a5496b81ed44cc6133eefcefde3ddad3ca"
"00420","cartoes-e-papelaria","convite de casamento moderno 07 133x280mm em envelope perolizado 180g 4x4 sem enobrecimento faca padrao","00420_524x524-50-convite-de-casamento-moderno-07-133x280mm-em-envelope-perolizado-180g-4x4-sem-enobrecimento-faca-padrao_12624_986.webp","00420-convite-de-casamento-moderno-07-133x280mm-em-envelope-p.webp","cartoes-e-papelaria/00420-convite-de-casamento-moderno-07-133x280mm-em-envelope-p.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00420-convite-de-casamento-moderno-07-133x280mm-em-envelope-p.webp","8306","f45a3d5449704a94e915ca335fa7a0e2d8a05896f69a7baec3667f6d302eb453"
"00421","cartoes-e-papelaria","convite de casamento moderno 08 90x206mm em envelope couche 250g lamina couche 250g 4x4 sem enobrecimento faca padrao","00421_524x524-50-convite-de-casamento-moderno-08-90x206mm-em-envelope-couche-250g-lamina-couche-250g-4x4-sem-enobrecimento-faca-padrao_1","00421-convite-de-casamento-moderno-08-90x206mm-em-envelope-co.webp","cartoes-e-papelaria/00421-convite-de-casamento-moderno-08-90x206mm-em-envelope-co.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00421-convite-de-casamento-moderno-08-90x206mm-em-envelope-co.webp","9328","2dca5f4600f591b082b0492d9f91e5f7dca99c5704e1b530146fd4abfc3c4def"
"00422","cartoes-e-papelaria","convite de casamento moderno 09 102x210mm em envelope couche 250g 4x4 sem enobrecimento faca padrao","00422_524x524-50-convite-de-casamento-moderno-09-102x210mm-em-envelope-couche-250g-4x4-sem-enobrecimento-faca-padrao_12636_61.webp","00422-convite-de-casamento-moderno-09-102x210mm-em-envelope-c.webp","cartoes-e-papelaria/00422-convite-de-casamento-moderno-09-102x210mm-em-envelope-c.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00422-convite-de-casamento-moderno-09-102x210mm-em-envelope-c.webp","4786","2e7f2a4ab401088cd860091ae5d6a565b0abd9f3c4ceab594ef30f8f6bd12df7"
"00423","cartoes-e-papelaria","convite de casamento romantico 01 100x180mm em envelope perolizado 180g lamina papel perolizado 180g 4x0 sem enobrecime","00423_524x524-50-convite-de-casamento-romantico-01-100x180mm-em-envelope-perolizado-180g-lamina-papel-perolizado-180g-4x0-sem-enobrecime","00423-convite-de-casamento-romantico-01-100x180mm-em-envelope.webp","cartoes-e-papelaria/00423-convite-de-casamento-romantico-01-100x180mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00423-convite-de-casamento-romantico-01-100x180mm-em-envelope.webp","7598","005b77600181b46e5af06270278d0625a73495a5667f5f8471a0a7a42a09721e"
"00424","cartoes-e-papelaria","convite de casamento romantico 02 amsterdan 193x193mm em envelope color plus amsterdan 180g lamina couche 250g 4x0 sem ","00424_524x524-50-convite-de-casamento-romantico-02-amsterdan-193x193mm-em-envelope-color-plus-amsterdan-180g-lamina-couche-250g-4x0-sem-","00424-convite-de-casamento-romantico-02-amsterdan-193x193mm-e.webp","cartoes-e-papelaria/00424-convite-de-casamento-romantico-02-amsterdan-193x193mm-e.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00424-convite-de-casamento-romantico-02-amsterdan-193x193mm-e.webp","29186","dcc872e8b8b727844fd97c8324214e058a5e0e39728449a3aedf46966c3deb05"
"00425","cartoes-e-papelaria","convite de casamento romantico 03 110x210mm em envelope perolizado 180g 4x4 sem enobrecimento faca padrao","00425_524x524-50-convite-de-casamento-romantico-03-110x210mm-em-envelope-perolizado-180g-4x4-sem-enobrecimento-faca-padrao_12656_493.web","00425-convite-de-casamento-romantico-03-110x210mm-em-envelope.webp","cartoes-e-papelaria/00425-convite-de-casamento-romantico-03-110x210mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00425-convite-de-casamento-romantico-03-110x210mm-em-envelope.webp","5582","ee7cf0b5c188a15d5fe11a45809d2bea569a3336d946b6b2b9eebfbb19edc2e8"
"00426","cartoes-e-papelaria","convite de casamento romantico 04 190x190mm em envelope couche 250g 4x4 sem enobrecimento faca padrao","00426_524x524-50-convite-de-casamento-romantico-04-190x190mm-em-envelope-couche-250g-4x4-sem-enobrecimento-faca-padrao_12662_761.webp","00426-convite-de-casamento-romantico-04-190x190mm-em-envelope.webp","cartoes-e-papelaria/00426-convite-de-casamento-romantico-04-190x190mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00426-convite-de-casamento-romantico-04-190x190mm-em-envelope.webp","7478","c7388c4e04786a73851c4ffec84d246d0f35bf8a2b5b5ef3ad1406b0875b51f7"
"00427","cartoes-e-papelaria","convite de casamento romantico 05 185x419mm em envelope perolizado 180g 4x4 sem enobrecimento faca padrao","00427_524x524-50-convite-de-casamento-romantico-05-185x419mm-em-envelope-perolizado-180g-4x4-sem-enobrecimento-faca-padrao_12672_420.web","00427-convite-de-casamento-romantico-05-185x419mm-em-envelope.webp","cartoes-e-papelaria/00427-convite-de-casamento-romantico-05-185x419mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00427-convite-de-casamento-romantico-05-185x419mm-em-envelope.webp","8942","9b67dd8a8c776b9b0d9091db677797e8a4fe53645261d381381ef644a59feaa5"
"00428","cartoes-e-papelaria","convite de casamento romantico 06 190x245mm em envelope perolizado 180g lamina papel perolizado 180g 4x0 sem enobrecime","00428_524x524-50-convite-de-casamento-romantico-06-190x245mm-em-envelope-perolizado-180g-lamina-papel-perolizado-180g-4x0-sem-enobrecime","00428-convite-de-casamento-romantico-06-190x245mm-em-envelope.webp","cartoes-e-papelaria/00428-convite-de-casamento-romantico-06-190x245mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00428-convite-de-casamento-romantico-06-190x245mm-em-envelope.webp","12468","936c2e8f7852f1e06e84ab4d0508a945cd9b3daf07c2d16b2f028f18abbbbde0"
"00429","cartoes-e-papelaria","convite de casamento romantico 07 telado 240x215mm em envelope diamond telado 180g lamina diamond telado 180g 4x0 sem e","00429_524x524-50-convite-de-casamento-romantico-07-telado-240x215mm-em-envelope-diamond-telado-180g-lamina-diamond-telado-180g-4x0-sem-e","00429-convite-de-casamento-romantico-07-telado-240x215mm-em-e.webp","cartoes-e-papelaria/00429-convite-de-casamento-romantico-07-telado-240x215mm-em-e.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00429-convite-de-casamento-romantico-07-telado-240x215mm-em-e.webp","4912","397dcf613e05fde116133bc2dfb5a7ceb60d37e41273699110586e2887f49196"
"00430","cartoes-e-papelaria","convite de casamento romantico 08 110x210mm em envelope perolizado 180g 4x4 sem enobrecimento faca padrao","00430_524x524-50-convite-de-casamento-romantico-08-110x210mm-em-envelope-perolizado-180g-4x4-sem-enobrecimento-faca-padrao_12687_415.web","00430-convite-de-casamento-romantico-08-110x210mm-em-envelope.webp","cartoes-e-papelaria/00430-convite-de-casamento-romantico-08-110x210mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00430-convite-de-casamento-romantico-08-110x210mm-em-envelope.webp","7408","71062d479fef2d840709c40c18e3cbcbf758a71eb7945a8bfaba66dcb0a15f69"
"00431","cartoes-e-papelaria","convite de casamento romantico 09 132x265mm em envelope couche 250g 4x4 sem enobrecimento faca padrao","00431_524x524-50-convite-de-casamento-romantico-09-132x265mm-em-envelope-couche-250g-4x4-sem-enobrecimento-faca-padrao_12693_742.webp","00431-convite-de-casamento-romantico-09-132x265mm-em-envelope.webp","cartoes-e-papelaria/00431-convite-de-casamento-romantico-09-132x265mm-em-envelope.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00431-convite-de-casamento-romantico-09-132x265mm-em-envelope.webp","9282","89d586b657946c39b340b39e4f117d544e8f099421d75698dfc5c906c5ee3782"
"00432","cartoes-e-papelaria","convite individual 40x50mm em couche 300g 4x0 sem enobrecimento refile","00432_524x524-50-convite-individual-40x50mm-em-couche-300g-4x0-sem-enobrecimento-refile_12772_567.webp","00432-convite-individual-40x50mm-em-couche-300g-4x0-sem-enobr.webp","cartoes-e-papelaria/00432-convite-individual-40x50mm-em-couche-300g-4x0-sem-enobr.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00432-convite-individual-40x50mm-em-couche-300g-4x0-sem-enobr.webp","5362","3b158d328c379c34b80daf19fc1bf565411ef376d5cba4e80a8c1222fc9e4c06"
"00433","diversos","cubo promocional 100x100x100mm em couche brilho 300g 4x0 verniz total brilho frente faca padrao","00433_524x524-50-cubo-promocional-100x100x100mm-em-couche-brilho-300g-4x0-verniz-total-brilho-frente-faca-padrao_21082_650.webp","00433-cubo-promocional-100x100x100mm-em-couche-brilho-300g-4x.webp","diversos/00433-cubo-promocional-100x100x100mm-em-couche-brilho-300g-4x.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00433-cubo-promocional-100x100x100mm-em-couche-brilho-300g-4x.webp","10766","86f2d39c7039442abf00f65941166915ef36bdba442f21cf168d399c37403628"
"00434","diversos","cubo promocional 100x100x100mm em couche fosco 300g 4x0 laminacao fosca frente faca padrao","00434_524x524-50-cubo-promocional-100x100x100mm-em-couche-fosco-300g-4x0-laminacao-fosca-frente-faca-padrao_21062_191.webp","00434-cubo-promocional-100x100x100mm-em-couche-fosco-300g-4x0.webp","diversos/00434-cubo-promocional-100x100x100mm-em-couche-fosco-300g-4x0.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00434-cubo-promocional-100x100x100mm-em-couche-fosco-300g-4x0.webp","11080","a024a5a5234e9a31cbad448cbc6dd750b2e69ad73b4719b59678af82f304040a"
